Codigo_UF,Nome_UF,Código Município Completo,Nome_Município,MUNICIPIO,SIGLA_UF
43,Rio Grande do Sul,4302402,Bom Retiro do Sul,BOM RETIRO DO SUL,RS
43,Rio Grande do Sul,4302451,Boqueirão do Leão,BOQUEIRAO DO LEAO,RS
43,Rio Grande do Sul,4302501,Bossoroca,BOSSOROCA,RS
43,Rio Grande do Sul,4302584,Bozano,BOZANO,RS
43,Rio Grande do Sul,4302600,Braga,BRAGA,RS
43,Rio Grande do Sul,4302659,Brochier,BROCHIER,RS
43,Rio Grande do Sul,4302709,Butiá,BUTIA,RS
43,Rio Grande do Sul,4302808,Caçapava do Sul,CACAPAVA DO SUL,RS
43,Rio Grande do Sul,4302907,Cacequi,CACEQUI,RS
43,Rio Grande do Sul,4303004,Cachoeira do Sul,CACHOEIRA DO SUL,RS
43,Rio Grande do Sul,4303103,Cachoeirinha,CACHOEIRINHA,RS
43,Rio Grande do Sul,4303202,Cacique Doble,CACIQUE DOBLE,RS
43,Rio Grande do Sul,4303301,Caibaté,CAIBATE,RS
43,Rio Grande do Sul,4303400,Caiçara,CAICARA,RS
43,Rio Grande do Sul,4303509,Camaquã,CAMAQUA,RS
43,Rio Grande do Sul,4303558,Camargo,CAMARGO,RS
43,Rio Grande do Sul,4303608,Cambará do Sul,CAMBARA DO SUL,RS
43,Rio Grande do Sul,4303673,Campestre da Serra,CAMPESTRE DA SERRA,RS
43,Rio Grande do Sul,4303707,Campina das Missões,CAMPINA DAS MISSOES,RS
43,Rio Grande do Sul,4303806,Campinas do Sul,CAMPINAS DO SUL,RS
43,Rio Grande do Sul,4303905,Campo Bom,CAMPO BOM,RS
43,Rio Grande do Sul,4304002,Campo Novo,CAMPO NOVO,RS
43,Rio Grande do Sul,4304101,Campos Borges,CAMPOS BORGES,RS
43,Rio Grande do Sul,4304200,Candelária,CANDELARIA,RS
43,Rio Grande do Sul,4304309,Cândido Godói,CANDIDO GODOI,RS
43,Rio Grande do Sul,4304358,Candiota,CANDIOTA,RS
43,Rio Grande do Sul,4304408,Canela,CANELA,RS
43,Rio Grande do Sul,4304507,Canguçu,CANGUCU,RS
43,Rio Grande do Sul,4304606,Canoas,CANOAS,RS
43,Rio Grande do Sul,4304614,Canudos do Vale,CANUDOS DO VALE,RS
43,Rio Grande do Sul,4304622,Capão Bonito do Sul,CAPAO BONITO DO SUL,RS
43,Rio Grande do Sul,4304630,Capão da Canoa,CAPAO DA CANOA,RS
43,Rio Grande do Sul,4304655,Capão do Cipó,CAPAO DO CIPO,RS
43,Rio Grande do Sul,4304663,Capão do Leão,CAPAO DO LEAO,RS
43,Rio Grande do Sul,4304689,Capela de Santana,CAPELA DE SANTANA,RS
43,Rio Grande do Sul,4304697,Capitão,CAPITAO,RS
43,Rio Grande do Sul,4304671,Capivari do Sul,CAPIVARI DO SUL,RS
43,Rio Grande do Sul,4304713,Caraá,CARAA,RS
43,Rio Grande do Sul,4304705,Carazinho,CARAZINHO,RS
43,Rio Grande do Sul,4304804,Carlos Barbosa,CARLOS BARBOSA,RS
43,Rio Grande do Sul,4304853,Carlos Gomes,CARLOS GOMES,RS
43,Rio Grande do Sul,4304903,Casca,CASCA,RS
43,Rio Grande do Sul,4304952,Caseiros,CASEIROS,RS
43,Rio Grande do Sul,4305009,Catuípe,CATUIPE,RS
43,Rio Grande do Sul,4305108,Caxias do Sul,CAXIAS DO SUL,RS
43,Rio Grande do Sul,4305116,Centenário,CENTENARIO,RS
43,Rio Grande do Sul,4305124,Cerrito,CERRITO,RS
43,Rio Grande do Sul,4305132,Cerro Branco,CERRO BRANCO,RS
43,Rio Grande do Sul,4305157,Cerro Grande,CERRO GRANDE,RS
43,Rio Grande do Sul,4305173,Cerro Grande do Sul,CERRO GRANDE DO SUL,RS
43,Rio Grande do Sul,4305207,Cerro Largo,CERRO LARGO,RS
43,Rio Grande do Sul,4305306,Chapada,CHAPADA,RS
43,Rio Grande do Sul,4305355,Charqueadas,CHARQUEADAS,RS
43,Rio Grande do Sul,4305371,Charrua,CHARRUA,RS
43,Rio Grande do Sul,4305405,Chiapetta,CHIAPETTA,RS
43,Rio Grande do Sul,4305439,Chuí,CHUI,RS
43,Rio Grande do Sul,4305447,Chuvisca,CHUVISCA,RS
43,Rio Grande do Sul,4305454,Cidreira,CIDREIRA,RS
43,Rio Grande do Sul,4305504,Ciríaco,CIRIACO,RS
43,Rio Grande do Sul,4305587,Colinas,COLINAS,RS
43,Rio Grande do Sul,4305603,Colorado,COLORADO,RS
43,Rio Grande do Sul,4305702,Condor,CONDOR,RS
43,Rio Grande do Sul,4305801,Constantina,CONSTANTINA,RS
43,Rio Grande do Sul,4305835,Coqueiro Baixo,COQUEIRO BAIXO,RS
43,Rio Grande do Sul,4305850,Coqueiros do Sul,COQUEIROS DO SUL,RS
43,Rio Grande do Sul,4305871,Coronel Barros,CORONEL BARROS,RS
43,Rio Grande do Sul,4305900,Coronel Bicaco,CORONEL BICACO,RS
43,Rio Grande do Sul,4305934,Coronel Pilar,CORONEL PILAR,RS
43,Rio Grande do Sul,4305959,Cotiporã,COTIPORA,RS
43,Rio Grande do Sul,4305975,Coxilha,COXILHA,RS
43,Rio Grande do Sul,4306007,Crissiumal,CRISSIUMAL,RS
43,Rio Grande do Sul,4306056,Cristal,CRISTAL,RS
43,Rio Grande do Sul,4306072,Cristal do Sul,CRISTAL DO SUL,RS
43,Rio Grande do Sul,4306106,Cruz Alta,CRUZ ALTA,RS
43,Rio Grande do Sul,4306130,Cruzaltense,CRUZALTENSE,RS
43,Rio Grande do Sul,4306205,Cruzeiro do Sul,CRUZEIRO DO SUL,RS
43,Rio Grande do Sul,4306304,David Canabarro,DAVID CANABARRO,RS
43,Rio Grande do Sul,4306320,Derrubadas,DERRUBADAS,RS
43,Rio Grande do Sul,4306353,Dezesseis de Novembro,DEZESSEIS DE NOVEMBRO,RS
43,Rio Grande do Sul,4306379,Dilermando de Aguiar,DILERMANDO DE AGUIAR,RS
43,Rio Grande do Sul,4306403,Dois Irmãos,DOIS IRMAOS,RS
43,Rio Grande do Sul,4306429,Dois Irmãos das Missões,DOIS IRMAOS DAS MISSOES,RS
43,Rio Grande do Sul,4306452,Dois Lajeados,DOIS LAJEADOS,RS
43,Rio Grande do Sul,4306502,Dom Feliciano,DOM FELICIANO,RS
43,Rio Grande do Sul,4306601,Dom Pedrito,DOM PEDRITO,RS
43,Rio Grande do Sul,4306551,Dom Pedro de Alcântara,DOM PEDRO DE ALCANTARA,RS
43,Rio Grande do Sul,4306700,Dona Francisca,DONA FRANCISCA,RS
43,Rio Grande do Sul,4306734,Doutor Maurício Cardoso,DOUTOR MAURICIO CARDOSO,RS
43,Rio Grande do Sul,4306759,Doutor Ricardo,DOUTOR RICARDO,RS
43,Rio Grande do Sul,4306767,Eldorado do Sul,ELDORADO DO SUL,RS
43,Rio Grande do Sul,4306809,Encantado,ENCANTADO,RS
43,Rio Grande do Sul,4306908,Encruzilhada do Sul,ENCRUZILHADA DO SUL,RS
43,Rio Grande do Sul,4306924,Engenho Velho,ENGENHO VELHO,RS
43,Rio Grande do Sul,4306957,Entre Rios do Sul,ENTRE RIOS DO SUL,RS
43,Rio Grande do Sul,4306932,Entre-Ijuís,ENTREIJUIS,RS
43,Rio Grande do Sul,4306973,Erebango,EREBANGO,RS
43,Rio Grande do Sul,4307005,Erechim,ERECHIM,RS
43,Rio Grande do Sul,4307054,Ernestina,ERNESTINA,RS
43,Rio Grande do Sul,4307203,Erval Grande,ERVAL GRANDE,RS
43,Rio Grande do Sul,4307302,Erval Seco,ERVAL SECO,RS
43,Rio Grande do Sul,4307401,Esmeralda,ESMERALDA,RS
43,Rio Grande do Sul,4307450,Esperança do Sul,ESPERANCA DO SUL,RS
43,Rio Grande do Sul,4307500,Espumoso,ESPUMOSO,RS
43,Rio Grande do Sul,4307559,Estação,ESTACAO,RS
43,Rio Grande do Sul,4307609,Estância Velha,ESTANCIA VELHA,RS
43,Rio Grande do Sul,4307708,Esteio,ESTEIO,RS
43,Rio Grande do Sul,4307807,Estrela,ESTRELA,RS
43,Rio Grande do Sul,4307815,Estrela Velha,ESTRELA VELHA,RS
43,Rio Grande do Sul,4307831,Eugênio de Castro,EUGENIO DE CASTRO,RS
43,Rio Grande do Sul,4307864,Fagundes Varela,FAGUNDES VARELA,RS
43,Rio Grande do Sul,4307906,Farroupilha,FARROUPILHA,RS
43,Rio Grande do Sul,4308003,Faxinal do Soturno,FAXINAL DO SOTURNO,RS
43,Rio Grande do Sul,4308052,Faxinalzinho,FAXINALZINHO,RS
43,Rio Grande do Sul,4308078,Fazenda Vilanova,FAZENDA VILANOVA,RS
43,Rio Grande do Sul,4308102,Feliz,FELIZ,RS
43,Rio Grande do Sul,4308201,Flores da Cunha,FLORES DA CUNHA,RS
43,Rio Grande do Sul,4308250,Floriano Peixoto,FLORIANO PEIXOTO,RS
43,Rio Grande do Sul,4308300,Fontoura Xavier,FONTOURA XAVIER,RS
43,Rio Grande do Sul,4308409,Formigueiro,FORMIGUEIRO,RS
43,Rio Grande do Sul,4308433,Forquetinha,FORQUETINHA,RS
43,Rio Grande do Sul,4308458,Fortaleza dos Valos,FORTALEZA DOS VALOS,RS
43,Rio Grande do Sul,4308508,Frederico Westphalen,FREDERICO WESTPHALEN,RS
43,Rio Grande do Sul,4308607,Garibaldi,GARIBALDI,RS
43,Rio Grande do Sul,4308656,Garruchos,GARRUCHOS,RS
43,Rio Grande do Sul,4308706,Gaurama,GAURAMA,RS
43,Rio Grande do Sul,4308805,General Câmara,GENERAL CAMARA,RS
43,Rio Grande do Sul,4308854,Gentil,GENTIL,RS
43,Rio Grande do Sul,4308904,Getúlio Vargas,GETULIO VARGAS,RS
43,Rio Grande do Sul,4309001,Giruá,GIRUA,RS
43,Rio Grande do Sul,4309050,Glorinha,GLORINHA,RS
43,Rio Grande do Sul,4309100,Gramado,GRAMADO,RS
43,Rio Grande do Sul,4309126,Gramado dos Loureiros,GRAMADO DOS LOUREIROS,RS
43,Rio Grande do Sul,4309159,Gramado Xavier,GRAMADO XAVIER,RS
43,Rio Grande do Sul,4309209,Gravataí,GRAVATAI,RS
43,Rio Grande do Sul,4309258,Guabiju,GUABIJU,RS
43,Rio Grande do Sul,4309308,Guaíba,GUAIBA,RS
43,Rio Grande do Sul,4309407,Guaporé,GUAPORE,RS
43,Rio Grande do Sul,4309506,Guarani das Missões,GUARANI DAS MISSOES,RS
43,Rio Grande do Sul,4309555,Harmonia,HARMONIA,RS
43,Rio Grande do Sul,4307104,Herval,HERVAL,RS
43,Rio Grande do Sul,4309571,Herveiras,HERVEIRAS,RS
43,Rio Grande do Sul,4309605,Horizontina,HORIZONTINA,RS
43,Rio Grande do Sul,4309654,Hulha Negra,HULHA NEGRA,RS
43,Rio Grande do Sul,4309704,Humaitá,HUMAITA,RS
43,Rio Grande do Sul,4309753,Ibarama,IBARAMA,RS
43,Rio Grande do Sul,4309803,Ibiaçá,IBIACA,RS
43,Rio Grande do Sul,4309902,Ibiraiaras,IBIRAIARAS,RS
43,Rio Grande do Sul,4309951,Ibirapuitã,IBIRAPUITA,RS
43,Rio Grande do Sul,4310009,Ibirubá,IBIRUBA,RS
43,Rio Grande do Sul,4310108,Igrejinha,IGREJINHA,RS
43,Rio Grande do Sul,4310207,Ijuí,IJUI,RS
43,Rio Grande do Sul,4310306,Ilópolis,ILOPOLIS,RS
43,Rio Grande do Sul,4310330,Imbé,IMBE,RS
43,Rio Grande do Sul,4310363,Imigrante,IMIGRANTE,RS
43,Rio Grande do Sul,4310405,Independência,INDEPENDENCIA,RS
43,Rio Grande do Sul,4310413,Inhacorá,INHACORA,RS
43,Rio Grande do Sul,4310439,Ipê,IPE,RS
43,Rio Grande do Sul,4310462,Ipiranga do Sul,IPIRANGA DO SUL,RS
43,Rio Grande do Sul,4310504,Iraí,IRAI,RS
43,Rio Grande do Sul,4310538,Itaara,ITAARA,RS
43,Rio Grande do Sul,4310553,Itacurubi,ITACURUBI,RS
43,Rio Grande do Sul,4310579,Itapuca,ITAPUCA,RS
43,Rio Grande do Sul,4310603,Itaqui,ITAQUI,RS
43,Rio Grande do Sul,4310652,Itati,ITATI,RS
43,Rio Grande do Sul,4310702,Itatiba do Sul,ITATIBA DO SUL,RS
43,Rio Grande do Sul,4310751,Ivorá,IVORA,RS
43,Rio Grande do Sul,4310801,Ivoti,IVOTI,RS
43,Rio Grande do Sul,4310850,Jaboticaba,JABOTICABA,RS
43,Rio Grande do Sul,4310876,Jacuizinho,JACUIZINHO,RS
43,Rio Grande do Sul,4310900,Jacutinga,JACUTINGA,RS
43,Rio Grande do Sul,4311007,Jaguarão,JAGUARAO,RS
43,Rio Grande do Sul,4311106,Jaguari,JAGUARI,RS
43,Rio Grande do Sul,4311122,Jaquirana,JAQUIRANA,RS
43,Rio Grande do Sul,4311130,Jari,JARI,RS
43,Rio Grande do Sul,4311155,Jóia,JOIA,RS
43,Rio Grande do Sul,4311205,Júlio de Castilhos,JULIO DE CASTILHOS,RS
43,Rio Grande do Sul,4311239,Lagoa Bonita do Sul,LAGOA BONITA DO SUL,RS
43,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,LAGOA DOS TRES CANTOS,RS
43,Rio Grande do Sul,4311304,Lagoa Vermelha,LAGOA VERMELHA,RS
43,Rio Grande do Sul,4311254,Lagoão,LAGOAO,RS
43,Rio Grande do Sul,4311403,Lajeado,LAJEADO,RS
43,Rio Grande do Sul,4311429,Lajeado do Bugre,LAJEADO DO BUGRE,RS
43,Rio Grande do Sul,4311502,Lavras do Sul,LAVRAS DO SUL,RS
43,Rio Grande do Sul,4311601,Liberato Salzano,LIBERATO SALZANO,RS
43,Rio Grande do Sul,4311627,Lindolfo Collor,LINDOLFO COLLOR,RS
43,Rio Grande do Sul,4311643,Linha Nova,LINHA NOVA,RS
43,Rio Grande do Sul,4311718,Maçambará,MACAMBARA,RS
43,Rio Grande do Sul,4311700,Machadinho,MACHADINHO,RS
43,Rio Grande do Sul,4311734,Mampituba,MAMPITUBA,RS
43,Rio Grande do Sul,4311759,Manoel Viana,MANOEL VIANA,RS
43,Rio Grande do Sul,4311775,Maquiné,MAQUINE,RS
43,Rio Grande do Sul,4311791,Maratá,MARATA,RS
43,Rio Grande do Sul,4311809,Marau,MARAU,RS
43,Rio Grande do Sul,4311908,Marcelino Ramos,MARCELINO RAMOS,RS
43,Rio Grande do Sul,4311981,Mariana Pimentel,MARIANA PIMENTEL,RS
43,Rio Grande do Sul,4312005,Mariano Moro,MARIANO MORO,RS
43,Rio Grande do Sul,4312054,Marques de Souza,MARQUES DE SOUZA,RS
43,Rio Grande do Sul,4312104,Mata,MATA,RS
43,Rio Grande do Sul,4312138,Mato Castelhano,MATO CASTELHANO,RS
43,Rio Grande do Sul,4312153,Mato Leitão,MATO LEITAO,RS
43,Rio Grande do Sul,4312179,Mato Queimado,MATO QUEIMADO,RS
43,Rio Grande do Sul,4312203,Maximiliano de Almeida,MAXIMILIANO DE ALMEIDA,RS
43,Rio Grande do Sul,4312252,Minas do Leão,MINAS DO LEAO,RS
43,Rio Grande do Sul,4312302,Miraguaí,MIRAGUAI,RS
43,Rio Grande do Sul,4312351,Montauri,MONTAURI,RS
43,Rio Grande do Sul,4312377,Monte Alegre dos Campos,MONTE ALEGRE DOS CAMPOS,RS
43,Rio Grande do Sul,4312385,Monte Belo do Sul,MONTE BELO DO SUL,RS
43,Rio Grande do Sul,4312401,Montenegro,MONTENEGRO,RS
43,Rio Grande do Sul,4312427,Mormaço,MORMACO,RS
43,Rio Grande do Sul,4312443,Morrinhos do Sul,MORRINHOS DO SUL,RS
43,Rio Grande do Sul,4312450,Morro Redondo,MORRO REDONDO,RS
43,Rio Grande do Sul,4312476,Morro Reuter,MORRO REUTER,RS
43,Rio Grande do Sul,4312500,Mostardas,MOSTARDAS,RS
43,Rio Grande do Sul,4312609,Muçum,MUCUM,RS
43,Rio Grande do Sul,4312617,Muitos Capões,MUITOS CAPOES,RS
43,Rio Grande do Sul,4312625,Muliterno,MULITERNO,RS
43,Rio Grande do Sul,4312658,Não-Me-Toque,NAOMETOQUE,RS
43,Rio Grande do Sul,4312674,Nicolau Vergueiro,NICOLAU VERGUEIRO,RS
43,Rio Grande do Sul,4312708,Nonoai,NONOAI,RS
43,Rio Grande do Sul,4312757,Nova Alvorada,NOVA ALVORADA,RS
43,Rio Grande do Sul,4312807,Nova Araçá,NOVA ARACA,RS
43,Rio Grande do Sul,4312906,Nova Bassano,NOVA BASSANO,RS
43,Rio Grande do Sul,4312955,Nova Boa Vista,NOVA BOA VISTA,RS
43,Rio Grande do Sul,4313003,Nova Bréscia,NOVA BRESCIA,RS
43,Rio Grande do Sul,4313011,Nova Candelária,NOVA CANDELARIA,RS
43,Rio Grande do Sul,4313037,Nova Esperança do Sul,NOVA ESPERANCA DO SUL,RS
43,Rio Grande do Sul,4313060,Nova Hartz,NOVA HARTZ,RS
43,Rio Grande do Sul,4313086,Nova Pádua,NOVA PADUA,RS
43,Rio Grande do Sul,4313102,Nova Palma,NOVA PALMA,RS
43,Rio Grande do Sul,4313201,Nova Petrópolis,NOVA PETROPOLIS,RS
43,Rio Grande do Sul,4313300,Nova Prata,NOVA PRATA,RS
43,Rio Grande do Sul,4313334,Nova Ramada,NOVA RAMADA,RS
43,Rio Grande do Sul,4313359,Nova Roma do Sul,NOVA ROMA DO SUL,RS
43,Rio Grande do Sul,4313375,Nova Santa Rita,NOVA SANTA RITA,RS
43,Rio Grande do Sul,4313490,Novo Barreiro,NOVO BARREIRO,RS
43,Rio Grande do Sul,4313391,Novo Cabrais,NOVO CABRAIS,RS
43,Rio Grande do Sul,4313409,Novo Hamburgo,NOVO HAMBURGO,RS
43,Rio Grande do Sul,4313425,Novo Machado,NOVO MACHADO,RS
43,Rio Grande do Sul,4313441,Novo Tiradentes,NOVO TIRADENTES,RS
43,Rio Grande do Sul,4313466,Novo Xingu,NOVO XINGU,RS
43,Rio Grande do Sul,4313508,Osório,OSORIO,RS
43,Rio Grande do Sul,4313607,Paim Filho,PAIM FILHO,RS
43,Rio Grande do Sul,4313656,Palmares do Sul,PALMARES DO SUL,RS
43,Rio Grande do Sul,4313706,Palmeira das Missões,PALMEIRA DAS MISSOES,RS
43,Rio Grande do Sul,4313805,Palmitinho,PALMITINHO,RS
43,Rio Grande do Sul,4313904,Panambi,PANAMBI,RS
43,Rio Grande do Sul,4313953,Pantano Grande,PANTANO GRANDE,RS
43,Rio Grande do Sul,4314001,Paraí,PARAI,RS
43,Rio Grande do Sul,4314027,Paraíso do Sul,PARAISO DO SUL,RS
43,Rio Grande do Sul,4314035,Pareci Novo,PARECI NOVO,RS
43,Rio Grande do Sul,4314050,Parobé,PAROBE,RS
43,Rio Grande do Sul,4314068,Passa Sete,PASSA SETE,RS
43,Rio Grande do Sul,4314076,Passo do Sobrado,PASSO DO SOBRADO,RS
43,Rio Grande do Sul,4314100,Passo Fundo,PASSO FUNDO,RS
43,Rio Grande do Sul,4314134,Paulo Bento,PAULO BENTO,RS
43,Rio Grande do Sul,4314159,Paverama,PAVERAMA,RS
43,Rio Grande do Sul,4314175,Pedras Altas,PEDRAS ALTAS,RS
43,Rio Grande do Sul,4314209,Pedro Osório,PEDRO OSORIO,RS
43,Rio Grande do Sul,4314308,Pejuçara,PEJUCARA,RS
43,Rio Grande do Sul,4314407,Pelotas,PELOTAS,RS
43,Rio Grande do Sul,4314423,Picada Café,PICADA CAFE,RS
43,Rio Grande do Sul,4314456,Pinhal,PINHAL,RS
43,Rio Grande do Sul,4314464,Pinhal da Serra,PINHAL DA SERRA,RS
43,Rio Grande do Sul,4314472,Pinhal Grande,PINHAL GRANDE,RS
43,Rio Grande do Sul,4314498,Pinheirinho do Vale,PINHEIRINHO DO VALE,RS
43,Rio Grande do Sul,4314506,Pinheiro Machado,PINHEIRO MACHADO,RS
43,Rio Grande do Sul,4314548,Pinto Bandeira,PINTO BANDEIRA,RS
43,Rio Grande do Sul,4314555,Pirapó,PIRAPO,RS
43,Rio Grande do Sul,4314605,Piratini,PIRATINI,RS
43,Rio Grande do Sul,4314704,Planalto,PLANALTO,RS
43,Rio Grande do Sul,4314753,Poço das Antas,POCO DAS ANTAS,RS
43,Rio Grande do Sul,4314779,Pontão,PONTAO,RS
43,Rio Grande do Sul,4314787,Ponte Preta,PONTE PRETA,RS
43,Rio Grande do Sul,4314803,Portão,PORTAO,RS
43,Rio Grande do Sul,4314902,Porto Alegre,PORTO ALEGRE,RS
43,Rio Grande do Sul,4315008,Porto Lucena,PORTO LUCENA,RS
43,Rio Grande do Sul,4315057,Porto Mauá,PORTO MAUA,RS
43,Rio Grande do Sul,4315073,Porto Vera Cruz,PORTO VERA CRUZ,RS
43,Rio Grande do Sul,4315107,Porto Xavier,PORTO XAVIER,RS
43,Rio Grande do Sul,4315131,Pouso Novo,POUSO NOVO,RS
43,Rio Grande do Sul,4315149,Presidente Lucena,PRESIDENTE LUCENA,RS
43,Rio Grande do Sul,4315156,Progresso,PROGRESSO,RS
43,Rio Grande do Sul,4315172,Protásio Alves,PROTASIO ALVES,RS
43,Rio Grande do Sul,4315206,Putinga,PUTINGA,RS
43,Rio Grande do Sul,4315305,Quaraí,QUARAI,RS
43,Rio Grande do Sul,4315313,Quatro Irmãos,QUATRO IRMAOS,RS
43,Rio Grande do Sul,4315321,Quevedos,QUEVEDOS,RS
43,Rio Grande do Sul,4315354,Quinze de Novembro,QUINZE DE NOVEMBRO,RS
43,Rio Grande do Sul,4315404,Redentora,REDENTORA,RS
43,Rio Grande do Sul,4315453,Relvado,RELVADO,RS
43,Rio Grande do Sul,4315503,Restinga Sêca,RESTINGA SECA,RS
43,Rio Grande do Sul,4315552,Rio dos Índios,RIO DOS INDIOS,RS
43,Rio Grande do Sul,4315602,Rio Grande,RIO GRANDE,RS
43,Rio Grande do Sul,4315701,Rio Pardo,RIO PARDO,RS
43,Rio Grande do Sul,4315750,Riozinho,RIOZINHO,RS
43,Rio Grande do Sul,4315800,Roca Sales,ROCA SALES,RS
43,Rio Grande do Sul,4315909,Rodeio Bonito,RODEIO BONITO,RS
43,Rio Grande do Sul,4315958,Rolador,ROLADOR,RS
43,Rio Grande do Sul,4316006,Rolante,ROLANTE,RS
43,Rio Grande do Sul,4316105,Ronda Alta,RONDA ALTA,RS
43,Rio Grande do Sul,4316204,Rondinha,RONDINHA,RS
43,Rio Grande do Sul,4316303,Roque Gonzales,ROQUE GONZALES,RS
43,Rio Grande do Sul,4316402,Rosário do Sul,ROSARIO DO SUL,RS
43,Rio Grande do Sul,4316428,Sagrada Família,SAGRADA FAMILIA,RS
43,Rio Grande do Sul,4316436,Saldanha Marinho,SALDANHA MARINHO,RS
43,Rio Grande do Sul,4316451,Salto do Jacuí,SALTO DO JACUI,RS
43,Rio Grande do Sul,4316477,Salvador das Missões,SALVADOR DAS MISSOES,RS
43,Rio Grande do Sul,4316501,Salvador do Sul,SALVADOR DO SUL,RS
43,Rio Grande do Sul,4316600,Sananduva,SANANDUVA,RS
43,Rio Grande do Sul,4316709,Santa Bárbara do Sul,SANTA BARBARA DO SUL,RS
43,Rio Grande do Sul,4316733,Santa Cecília do Sul,SANTA CECILIA DO SUL,RS
43,Rio Grande do Sul,4316758,Santa Clara do Sul,SANTA CLARA DO SUL,RS
43,Rio Grande do Sul,4316808,Santa Cruz do Sul,SANTA CRUZ DO SUL,RS
43,Rio Grande do Sul,4316972,Santa Margarida do Sul,SANTA MARGARIDA DO SUL,RS
43,Rio Grande do Sul,4316907,Santa Maria,SANTA MARIA,RS
43,Rio Grande do Sul,4316956,Santa Maria do Herval,SANTA MARIA DO HERVAL,RS
43,Rio Grande do Sul,4317202,Santa Rosa,SANTA ROSA,RS
43,Rio Grande do Sul,4317251,Santa Tereza,SANTA TEREZA,RS
43,Rio Grande do Sul,4317301,Santa Vitória do Palmar,SANTA VITORIA DO PALMAR,RS
43,Rio Grande do Sul,4317004,Santana da Boa Vista,SANTANA DA BOA VISTA,RS
43,Rio Grande do Sul,4317103,Sant'Ana do Livramento,SANTANA DO LIVRAMENTO,RS
43,Rio Grande do Sul,4317400,Santiago,SANTIAGO,RS
43,Rio Grande do Sul,4317509,Santo Ângelo,SANTO ANGELO,RS
43,Rio Grande do Sul,4317608,Santo Antônio da Patrulha,SANTO ANTONIO DA PATRULHA,RS
43,Rio Grande do Sul,4317707,Santo Antônio das Missões,SANTO ANTONIO DAS MISSOES,RS
43,Rio Grande do Sul,4317558,Santo Antônio do Palma,SANTO ANTONIO DO PALMA,RS
43,Rio Grande do Sul,4317756,Santo Antônio do Planalto,SANTO ANTONIO DO PLANALTO,RS
43,Rio Grande do Sul,4317806,Santo Augusto,SANTO AUGUSTO,RS
43,Rio Grande do Sul,4317905,Santo Cristo,SANTO CRISTO,RS
43,Rio Grande do Sul,4317954,Santo Expedito do Sul,SANTO EXPEDITO DO SUL,RS
43,Rio Grande do Sul,4318002,São Borja,SAO BORJA,RS
43,Rio Grande do Sul,4318051,São Domingos do Sul,SAO DOMINGOS DO SUL,RS
43,Rio Grande do Sul,4318101,São Francisco de Assis,SAO FRANCISCO DE ASSIS,RS
43,Rio Grande do Sul,4318200,São Francisco de Paula,SAO FRANCISCO DE PAULA,RS
43,Rio Grande do Sul,4318309,São Gabriel,SAO GABRIEL,RS
43,Rio Grande do Sul,4318408,São Jerônimo,SAO JERONIMO,RS
43,Rio Grande do Sul,4318424,São João da Urtiga,SAO JOAO DA URTIGA,RS
43,Rio Grande do Sul,4318432,São João do Polêsine,SAO JOAO DO POLESINE,RS
43,Rio Grande do Sul,4318440,São Jorge,SAO JORGE,RS
43,Rio Grande do Sul,4318457,São José das Missões,SAO JOSE DAS MISSOES,RS
43,Rio Grande do Sul,4318465,São José do Herval,SAO JOSE DO HERVAL,RS
43,Rio Grande do Sul,4318481,São José do Hortêncio,SAO JOSE DO HORTENCIO,RS
43,Rio Grande do Sul,4318499,São José do Inhacorá,SAO JOSE DO INHACORA,RS
43,Rio Grande do Sul,4318507,São José do Norte,SAO JOSE DO NORTE,RS
43,Rio Grande do Sul,4318606,São José do Ouro,SAO JOSE DO OURO,RS
43,Rio Grande do Sul,4318614,São José do Sul,SAO JOSE DO SUL,RS
43,Rio Grande do Sul,4318622,São José dos Ausentes,SAO JOSE DOS AUSENTES,RS
43,Rio Grande do Sul,4318705,São Leopoldo,SAO LEOPOLDO,RS
43,Rio Grande do Sul,4318804,São Lourenço do Sul,SAO LOURENCO DO SUL,RS
43,Rio Grande do Sul,4318903,São Luiz Gonzaga,SAO LUIZ GONZAGA,RS
43,Rio Grande do Sul,4319000,São Marcos,SAO MARCOS,RS
43,Rio Grande do Sul,4319109,São Martinho,SAO MARTINHO,RS
43,Rio Grande do Sul,4319125,São Martinho da Serra,SAO MARTINHO DA SERRA,RS
43,Rio Grande do Sul,4319158,São Miguel das Missões,SAO MIGUEL DAS MISSOES,RS
43,Rio Grande do Sul,4319208,São Nicolau,SAO NICOLAU,RS
43,Rio Grande do Sul,4319307,São Paulo das Missões,SAO PAULO DAS MISSOES,RS
43,Rio Grande do Sul,4319356,São Pedro da Serra,SAO PEDRO DA SERRA,RS
43,Rio Grande do Sul,4319364,São Pedro das Missões,SAO PEDRO DAS MISSOES,RS
43,Rio Grande do Sul,4319372,São Pedro do Butiá,SAO PEDRO DO BUTIA,RS
43,Rio Grande do Sul,4319406,São Pedro do Sul,SAO PEDRO DO SUL,RS
43,Rio Grande do Sul,4319505,São Sebastião do Caí,SAO SEBASTIAO DO CAI,RS
43,Rio Grande do Sul,4319604,São Sepé,SAO SEPE,RS
43,Rio Grande do Sul,4319703,São Valentim,SAO VALENTIM,RS
